r,t,y,AnnualVariableOperatingCost
RE1,PHL_TRA_TRUH_H2,2046,0.0
RE1,PHL_TRA_TRUH_H2,2047,0.0
RE1,PHL_TRA_TRUH_H2,2048,0.0
RE1,PHL_TRA_TRUH_H2,2049,0.0
RE1,PHL_TRA_TRUH_H2,2050,0.0
RE1,PHL_TRA_TRUH_H2,2051,0.0
RE1,PHL_TRA_TRUH_H2,2052,0.0
RE1,PHL_TRA_TRUH_H2,2053,0.0
RE1,PHL_TRA_TRUH_PHEV,2020,0.0
RE1,PHL_TRA_TRUH_PHEV,2021,0.0
RE1,PHL_TRA_TRUH_PHEV,2022,0.0
RE1,PHL_TRA_TRUH_PHEV,2023,0.0
RE1,PHL_TRA_TRUH_PHEV,2024,0.0
RE1,PHL_TRA_TRUH_PHEV,2025,0.0
RE1,PHL_TRA_TRUH_PHEV,2026,0.0
RE1,PHL_TRA_TRUH_PHEV,2027,0.0
RE1,PHL_TRA_TRUH_PHEV,2028,0.0
RE1,PHL_TRA_TRUH_PHEV,2029,0.0
RE1,PHL_TRA_TRUH_PHEV,2030,0.0
RE1,PHL_TRA_TRUH_PHEV,2031,0.0
RE1,PHL_TRA_TRUH_PHEV,2032,0.0
RE1,PHL_TRA_TRUH_PHEV,2033,0.0
RE1,PHL_TRA_TRUH_PHEV,2034,0.0
RE1,PHL_TRA_TRUH_PHEV,2035,0.0
RE1,PHL_TRA_TRUH_PHEV,2036,0.0
RE1,PHL_TRA_TRUH_PHEV,2037,0.0
RE1,PHL_TRA_TRUH_PHEV,2038,0.0
RE1,PHL_TRA_TRUH_PHEV,2039,0.0
RE1,PHL_TRA_TRUH_PHEV,2040,0.0
RE1,PHL_TRA_TRUH_PHEV,2041,0.0
RE1,PHL_TRA_TRUH_PHEV,2042,0.0
RE1,PHL_TRA_TRUH_PHEV,2043,0.0
RE1,PHL_TRA_TRUH_PHEV,2044,0.0
RE1,PHL_TRA_TRUH_PHEV,2045,0.0
RE1,PHL_TRA_TRUH_PHEV,2046,0.0
RE1,PHL_TRA_TRUH_PHEV,2047,0.0
RE1,PHL_TRA_TRUH_PHEV,2048,0.0
RE1,PHL_TRA_TRUH_PHEV,2049,0.0
RE1,PHL_TRA_TRUH_PHEV,2050,0.0
RE1,PHL_TRA_TRUH_PHEV,2051,0.0
RE1,PHL_TRA_TRUH_PHEV,2052,0.0
RE1,PHL_TRA_TRUH_PHEV,2053,0.0
RE1,PHL_TRA_TRUH_NG,2020,0.0
RE1,PHL_TRA_TRUH_NG,2021,0.0
RE1,PHL_TRA_TRUH_NG,2022,0.0
RE1,PHL_TRA_TRUH_NG,2023,0.0
RE1,PHL_TRA_TRUH_NG,2024,0.0
RE1,PHL_TRA_TRUH_NG,2025,0.0
RE1,PHL_TRA_TRUH_NG,2026,0.0
RE1,PHL_TRA_TRUH_NG,2027,0.0
RE1,PHL_TRA_TRUH_NG,2028,0.0
RE1,PHL_TRA_TRUH_NG,2029,0.0
RE1,PHL_TRA_TRUH_NG,2030,0.0
RE1,PHL_TRA_TRUH_NG,2031,0.0
RE1,PHL_TRA_TRUH_NG,2032,0.0
RE1,PHL_TRA_TRUH_NG,2033,0.0
RE1,PHL_TRA_TRUH_NG,2034,0.0
RE1,PHL_TRA_TRUH_NG,2035,0.0
RE1,PHL_TRA_TRUH_NG,2036,0.0
RE1,PHL_TRA_TRUH_NG,2037,0.0
RE1,PHL_TRA_TRUH_NG,2038,0.0
RE1,PHL_TRA_TRUH_NG,2039,0.0
RE1,PHL_TRA_TRUH_NG,2040,0.0
RE1,PHL_TRA_TRUH_NG,2041,0.0
RE1,PHL_TRA_TRUH_NG,2042,0.0
RE1,PHL_TRA_TRUH_NG,2043,0.0
RE1,PHL_TRA_TRUH_NG,2044,0.0
RE1,PHL_TRA_TRUH_NG,2045,0.0
RE1,PHL_TRA_TRUH_NG,2046,0.0
RE1,PHL_TRA_TRUH_NG,2047,0.0
RE1,PHL_TRA_TRUH_NG,2048,0.0
RE1,PHL_TRA_TRUH_NG,2049,0.0
RE1,PHL_TRA_TRUH_NG,2050,0.0
RE1,PHL_TRA_TRUH_NG,2051,0.0
RE1,PHL_TRA_TRUH_NG,2052,0.0
RE1,PHL_TRA_TRUH_NG,2053,0.0
RE1,PHL_TRA_TRUH_LIQ,2020,0.0008
RE1,PHL_TRA_TRUH_LIQ,2021,0.0008
RE1,PHL_TRA_TRUH_LIQ,2022,0.0008
RE1,PHL_TRA_TRUH_LIQ,2023,0.0009
RE1,PHL_TRA_TRUH_LIQ,2024,0.0009
RE1,PHL_TRA_TRUH_LIQ,2025,0.001
RE1,PHL_TRA_TRUH_LIQ,2026,0.001
RE1,PHL_TRA_TRUH_LIQ,2027,0.0011
RE1,PHL_TRA_TRUH_LIQ,2028,0.0011
RE1,PHL_TRA_TRUH_LIQ,2029,0.0012
RE1,PHL_TRA_TRUH_LIQ,2030,0.0013
RE1,PHL_TRA_TRUH_LIQ,2031,0.0013
RE1,PHL_TRA_TRUH_LIQ,2032,0.0014
RE1,PHL_TRA_TRUH_LIQ,2033,0.0014
RE1,PHL_TRA_TRUH_LIQ,2034,0.0015
RE1,PHL_TRA_TRUH_LIQ,2035,0.0016
RE1,PHL_TRA_TRUH_LIQ,2036,0.0017
RE1,PHL_TRA_TRUH_LIQ,2037,0.0017
RE1,PHL_TRA_TRUH_LIQ,2038,0.0018
RE1,PHL_TRA_TRUH_LIQ,2039,0.0019
RE1,PHL_TRA_TRUH_LIQ,2040,0.002
RE1,PHL_TRA_TRUH_LIQ,2041,0.0021
RE1,PHL_TRA_TRUH_LIQ,2042,0.0022
RE1,PHL_TRA_TRUH_LIQ,2043,0.0023
RE1,PHL_TRA_TRUH_LIQ,2044,0.0023
RE1,PHL_TRA_TRUH_LIQ,2045,0.0024
RE1,PHL_TRA_TRUH_LIQ,2046,0.0025
RE1,PHL_TRA_TRUH_LIQ,2047,0.0026
RE1,PHL_TRA_TRUH_LIQ,2048,0.0027
RE1,PHL_TRA_TRUH_LIQ,2049,0.0028
RE1,PHL_TRA_TRUH_LIQ,2050,0.0029
RE1,PHL_TRA_TRUH_LIQ,2051,0.0031
RE1,PHL_TRA_TRUH_LIQ,2052,0.0032
RE1,PHL_TRA_TRUH_LIQ,2053,0.0033
RE1,PHL_TRA_TRUH_ELE,2020,0.0
RE1,PHL_TRA_TRUH_ELE,2021,0.0
RE1,PHL_TRA_TRUH_ELE,2022,0.0
RE1,PHL_TRA_TRUH_ELE,2023,0.0
RE1,PHL_TRA_TRUH_ELE,2024,0.0
RE1,PHL_TRA_TRUH_ELE,2025,0.0
RE1,PHL_TRA_TRUH_ELE,2026,0.0
RE1,PHL_TRA_TRUH_ELE,2027,0.0
RE1,PHL_TRA_TRUH_ELE,2028,0.0
RE1,PHL_TRA_TRUH_ELE,2029,0.0
RE1,PHL_TRA_TRUH_ELE,2030,0.0
RE1,PHL_TRA_TRUH_ELE,2031,0.0
RE1,PHL_TRA_TRUH_ELE,2032,0.0
RE1,PHL_TRA_TRUH_ELE,2033,0.0
RE1,PHL_TRA_TRUH_ELE,2034,0.0
RE1,PHL_TRA_TRUH_ELE,2035,0.0
RE1,PHL_TRA_TRUH_ELE,2036,0.0
RE1,PHL_TRA_TRUH_ELE,2037,0.0
RE1,PHL_TRA_TRUH_ELE,2038,0.0
RE1,PHL_TRA_TRUH_ELE,2039,0.0
RE1,PHL_TRA_TRUH_ELE,2040,0.0
RE1,PHL_TRA_TRUH_ELE,2041,0.0
RE1,PHL_TRA_TRUH_ELE,2042,0.0
RE1,PHL_TRA_TRUH_ELE,2043,0.0
RE1,PHL_TRA_TRUH_ELE,2044,0.0
RE1,PHL_TRA_TRUH_ELE,2045,0.0
RE1,PHL_TRA_TRUH_ELE,2046,0.0
RE1,PHL_TRA_TRUH_ELE,2047,0.0
RE1,PHL_TRA_TRUH_ELE,2048,0.0
RE1,PHL_TRA_TRUH_ELE,2049,0.0
RE1,PHL_TRA_TRUH_ELE,2050,0.0
RE1,PHL_TRA_TRUH_ELE,2051,0.0
RE1,PHL_TRA_TRUH_ELE,2052,0.0
RE1,PHL_TRA_TRUH_ELE,2053,0.0
RE1,PHL_TRA_VAN_PHEV,2020,0.0
RE1,PHL_TRA_VAN_PHEV,2021,0.0
RE1,PHL_TRA_VAN_PHEV,2022,0.0
RE1,PHL_TRA_VAN_PHEV,2023,0.0
RE1,PHL_TRA_VAN_PHEV,2024,0.0
RE1,PHL_TRA_VAN_PHEV,2025,0.0
RE1,PHL_TRA_VAN_PHEV,2026,0.0
RE1,PHL_TRA_VAN_PHEV,2027,0.0
RE1,PHL_TRA_VAN_PHEV,2028,0.0
RE1,PHL_TRA_VAN_PHEV,2029,0.0
RE1,PHL_TRA_VAN_PHEV,2030,0.0
RE1,PHL_TRA_VAN_PHEV,2031,0.0
RE1,PHL_TRA_VAN_PHEV,2032,0.0
RE1,PHL_TRA_VAN_PHEV,2033,0.0
RE1,PHL_TRA_VAN_PHEV,2034,0.0
RE1,PHL_TRA_VAN_PHEV,2035,0.0
RE1,PHL_TRA_VAN_PHEV,2036,0.0
RE1,PHL_TRA_VAN_PHEV,2037,0.0
RE1,PHL_TRA_VAN_PHEV,2038,0.0
RE1,PHL_TRA_VAN_PHEV,2039,0.0
RE1,PHL_TRA_VAN_PHEV,2040,0.0
RE1,PHL_TRA_VAN_PHEV,2041,0.0
RE1,PHL_TRA_VAN_PHEV,2042,0.0
RE1,PHL_TRA_VAN_PHEV,2043,0.0
RE1,PHL_TRA_VAN_PHEV,2044,0.0
RE1,PHL_TRA_VAN_PHEV,2045,0.0
RE1,PHL_TRA_VAN_PHEV,2046,0.0
RE1,PHL_TRA_VAN_PHEV,2047,0.0
RE1,PHL_TRA_VAN_PHEV,2048,0.0
RE1,PHL_TRA_VAN_PHEV,2049,0.0
RE1,PHL_TRA_VAN_PHEV,2050,0.0
RE1,PHL_TRA_VAN_PHEV,2051,0.0
RE1,PHL_TRA_VAN_PHEV,2052,0.0
RE1,PHL_TRA_VAN_PHEV,2053,0.0
RE1,PHL_TRA_VAN_H2,2020,0.0
RE1,PHL_TRA_VAN_H2,2021,0.0
RE1,PHL_TRA_VAN_H2,2022,0.0
RE1,PHL_TRA_VAN_H2,2023,0.0
RE1,PHL_TRA_VAN_H2,2024,0.0
RE1,PHL_TRA_VAN_H2,2025,0.0
RE1,PHL_TRA_VAN_H2,2026,0.0
RE1,PHL_TRA_VAN_H2,2027,0.0
RE1,PHL_TRA_VAN_H2,2028,0.0
RE1,PHL_TRA_VAN_H2,2029,0.0
RE1,PHL_TRA_VAN_H2,2030,0.0
RE1,PHL_TRA_VAN_H2,2031,0.0
RE1,PHL_TRA_VAN_H2,2032,0.0
RE1,PHL_TRA_VAN_H2,2033,0.0
RE1,PHL_TRA_VAN_H2,2034,0.0
RE1,PHL_TRA_VAN_H2,2035,0.0
RE1,PHL_TRA_VAN_H2,2036,0.0
RE1,PHL_TRA_VAN_H2,2037,0.0
RE1,PHL_TRA_VAN_H2,2038,0.0
RE1,PHL_TRA_VAN_H2,2039,0.0
RE1,PHL_TRA_VAN_H2,2040,0.0
RE1,PHL_TRA_VAN_H2,2041,0.0
RE1,PHL_TRA_VAN_H2,2042,0.0
RE1,PHL_TRA_VAN_H2,2043,0.0
RE1,PHL_TRA_VAN_H2,2044,0.0
RE1,PHL_TRA_VAN_H2,2045,0.0
RE1,PHL_TRA_VAN_H2,2046,0.0
RE1,PHL_TRA_VAN_H2,2047,0.0
RE1,PHL_TRA_VAN_H2,2048,0.0
RE1,PHL_TRA_VAN_H2,2049,0.0
RE1,PHL_TRA_VAN_H2,2050,0.0
RE1,PHL_TRA_VAN_H2,2051,0.0
RE1,PHL_TRA_VAN_H2,2052,0.0
RE1,PHL_TRA_VAN_H2,2053,0.0
RE1,PHL_TRA_VAN_LIQ,2020,0.0007
RE1,PHL_TRA_VAN_LIQ,2021,0.0008
RE1,PHL_TRA_VAN_LIQ,2022,0.0008
RE1,PHL_TRA_VAN_LIQ,2023,0.0009
RE1,PHL_TRA_VAN_LIQ,2024,0.0009
RE1,PHL_TRA_VAN_LIQ,2025,0.001
RE1,PHL_TRA_VAN_LIQ,2026,0.001
RE1,PHL_TRA_VAN_LIQ,2027,0.0011
RE1,PHL_TRA_VAN_LIQ,2028,0.0011
RE1,PHL_TRA_VAN_LIQ,2029,0.0012
RE1,PHL_TRA_VAN_LIQ,2030,0.0012
RE1,PHL_TRA_VAN_LIQ,2031,0.0013
RE1,PHL_TRA_VAN_LIQ,2032,0.0014
RE1,PHL_TRA_VAN_LIQ,2033,0.0014
RE1,PHL_TRA_VAN_LIQ,2034,0.0015
RE1,PHL_TRA_VAN_LIQ,2035,0.0016
RE1,PHL_TRA_VAN_LIQ,2036,0.0016
RE1,PHL_TRA_VAN_LIQ,2037,0.0017
RE1,PHL_TRA_VAN_LIQ,2038,0.0018
RE1,PHL_TRA_VAN_LIQ,2039,0.0019
RE1,PHL_TRA_VAN_LIQ,2040,0.0019
RE1,PHL_TRA_VAN_LIQ,2041,0.002
RE1,PHL_TRA_VAN_LIQ,2042,0.0021
RE1,PHL_TRA_VAN_LIQ,2043,0.0022
RE1,PHL_TRA_VAN_LIQ,2044,0.0023
RE1,PHL_TRA_VAN_LIQ,2045,0.0024
RE1,PHL_TRA_VAN_LIQ,2046,0.0025
RE1,PHL_TRA_VAN_LIQ,2047,0.0026
RE1,PHL_TRA_VAN_LIQ,2048,0.0027
RE1,PHL_TRA_VAN_LIQ,2049,0.0028
RE1,PHL_TRA_VAN_LIQ,2050,0.0029
RE1,PHL_TRA_VAN_LIQ,2051,0.003
RE1,PHL_TRA_VAN_LIQ,2052,0.0031
RE1,PHL_TRA_VAN_LIQ,2053,0.0032
RE1,PHL_TRA_VAN_NG,2020,0.0
RE1,PHL_TRA_VAN_NG,2021,0.0
RE1,PHL_TRA_VAN_NG,2022,0.0
RE1,PHL_TRA_VAN_NG,2023,0.0
RE1,PHL_TRA_VAN_NG,2024,0.0
RE1,PHL_TRA_VAN_NG,2025,0.0
RE1,PHL_TRA_VAN_NG,2026,0.0
RE1,PHL_TRA_VAN_NG,2027,0.0
RE1,PHL_TRA_VAN_NG,2028,0.0
RE1,PHL_TRA_VAN_NG,2029,0.0
RE1,PHL_TRA_VAN_NG,2030,0.0
RE1,PHL_TRA_VAN_NG,2031,0.0
RE1,PHL_TRA_VAN_NG,2032,0.0
RE1,PHL_TRA_VAN_NG,2033,0.0
RE1,PHL_TRA_VAN_NG,2034,0.0
RE1,PHL_TRA_VAN_NG,2035,0.0
RE1,PHL_TRA_VAN_NG,2036,0.0
RE1,PHL_TRA_VAN_NG,2037,0.0
RE1,PHL_TRA_VAN_NG,2038,0.0
RE1,PHL_TRA_VAN_NG,2039,0.0
RE1,PHL_TRA_VAN_NG,2040,0.0
RE1,PHL_TRA_VAN_NG,2041,0.0
RE1,PHL_TRA_VAN_NG,2042,0.0
RE1,PHL_TRA_VAN_NG,2043,0.0
RE1,PHL_TRA_VAN_NG,2044,0.0
RE1,PHL_TRA_VAN_NG,2045,0.0
RE1,PHL_TRA_VAN_NG,2046,0.0
RE1,PHL_TRA_VAN_NG,2047,0.0
RE1,PHL_TRA_VAN_NG,2048,0.0
RE1,PHL_TRA_VAN_NG,2049,0.0
RE1,PHL_TRA_VAN_NG,2050,0.0
RE1,PHL_TRA_VAN_NG,2051,0.0
RE1,PHL_TRA_VAN_NG,2052,0.0
RE1,PHL_TRA_VAN_NG,2053,0.0
RE1,PHL_TRA_VAN_ELE,2020,0.0
RE1,PHL_TRA_VAN_ELE,2021,0.0
RE1,PHL_TRA_VAN_ELE,2022,0.0
RE1,PHL_TRA_VAN_ELE,2023,0.0
RE1,PHL_TRA_VAN_ELE,2024,0.0
RE1,PHL_TRA_VAN_ELE,2025,0.0
RE1,PHL_TRA_VAN_ELE,2026,0.0
RE1,PHL_TRA_VAN_ELE,2027,0.0
RE1,PHL_TRA_VAN_ELE,2028,0.0
RE1,PHL_TRA_VAN_ELE,2029,0.0
RE1,PHL_TRA_VAN_ELE,2030,0.0
RE1,PHL_TRA_VAN_ELE,2031,0.0
RE1,PHL_TRA_VAN_ELE,2032,0.0
RE1,PHL_TRA_VAN_ELE,2033,0.0
RE1,PHL_TRA_VAN_ELE,2034,0.0
RE1,PHL_TRA_VAN_ELE,2035,0.0
RE1,PHL_TRA_VAN_ELE,2036,0.0
RE1,PHL_TRA_VAN_ELE,2037,0.0
RE1,PHL_TRA_VAN_ELE,2038,0.0
RE1,PHL_TRA_VAN_ELE,2039,0.0
RE1,PHL_TRA_VAN_ELE,2040,0.0
RE1,PHL_TRA_VAN_ELE,2041,0.0
RE1,PHL_TRA_VAN_ELE,2042,0.0
RE1,PHL_TRA_VAN_ELE,2043,0.0
RE1,PHL_TRA_VAN_ELE,2044,0.0
RE1,PHL_TRA_VAN_ELE,2045,0.0
RE1,PHL_TRA_VAN_ELE,2046,0.0
RE1,PHL_TRA_VAN_ELE,2047,0.0
RE1,PHL_TRA_VAN_ELE,2048,0.0
RE1,PHL_TRA_VAN_ELE,2049,0.0
RE1,PHL_TRA_VAN_ELE,2050,0.0
RE1,PHL_TRA_VAN_ELE,2051,0.0
RE1,PHL_TRA_VAN_ELE,2052,0.0
RE1,PHL_TRA_VAN_ELE,2053,0.0
RE1,PHL_TRA_BUS_ELE,2020,0.0
RE1,PHL_TRA_BUS_ELE,2021,0.0
RE1,PHL_TRA_BUS_ELE,2022,0.0
RE1,PHL_TRA_BUS_ELE,2023,0.0
RE1,PHL_TRA_BUS_ELE,2024,0.0
RE1,PHL_TRA_BUS_ELE,2025,0.0
RE1,PHL_TRA_BUS_ELE,2026,0.0
RE1,PHL_TRA_BUS_ELE,2027,0.0
RE1,PHL_TRA_BUS_ELE,2028,0.0
RE1,PHL_TRA_BUS_ELE,2029,0.0
RE1,PHL_TRA_BUS_ELE,2030,0.0
RE1,PHL_TRA_BUS_ELE,2031,0.0
RE1,PHL_TRA_BUS_ELE,2032,0.0
RE1,PHL_TRA_BUS_ELE,2033,0.0
RE1,PHL_TRA_BUS_ELE,2034,0.0
RE1,PHL_TRA_BUS_ELE,2035,0.0
RE1,PHL_TRA_BUS_ELE,2036,0.0
RE1,PHL_TRA_BUS_ELE,2037,0.0
RE1,PHL_TRA_BUS_ELE,2038,0.0
RE1,PHL_TRA_BUS_ELE,2039,0.0
RE1,PHL_TRA_BUS_ELE,2040,0.0
RE1,PHL_TRA_BUS_ELE,2041,0.0
RE1,PHL_TRA_BUS_ELE,2042,0.0
RE1,PHL_TRA_BUS_ELE,2043,0.0
RE1,PHL_TRA_BUS_ELE,2044,0.0
RE1,PHL_TRA_BUS_ELE,2045,0.0
RE1,PHL_TRA_BUS_ELE,2046,0.0
RE1,PHL_TRA_BUS_ELE,2047,0.0
RE1,PHL_TRA_BUS_ELE,2048,0.0
RE1,PHL_TRA_BUS_ELE,2049,0.0
RE1,PHL_TRA_BUS_ELE,2050,0.0
RE1,PHL_TRA_BUS_ELE,2051,0.0
RE1,PHL_TRA_BUS_ELE,2052,0.0
RE1,PHL_TRA_BUS_ELE,2053,0.0
RE1,PHL_TRA_BUS_LIQ,2020,0.0004
RE1,PHL_TRA_BUS_LIQ,2021,0.0004
RE1,PHL_TRA_BUS_LIQ,2022,0.0004
RE1,PHL_TRA_BUS_LIQ,2023,0.0004
RE1,PHL_TRA_BUS_LIQ,2024,0.0004
RE1,PHL_TRA_BUS_LIQ,2025,0.0004
RE1,PHL_TRA_BUS_LIQ,2026,0.0004
RE1,PHL_TRA_BUS_LIQ,2027,0.0004
RE1,PHL_TRA_BUS_LIQ,2028,0.0004
RE1,PHL_TRA_BUS_LIQ,2029,0.0004
RE1,PHL_TRA_BUS_LIQ,2030,0.0004
RE1,PHL_TRA_BUS_LIQ,2031,0.0004
RE1,PHL_TRA_BUS_LIQ,2032,0.0004
RE1,PHL_TRA_BUS_LIQ,2033,0.0004
RE1,PHL_TRA_BUS_LIQ,2034,0.0005
RE1,PHL_TRA_BUS_LIQ,2035,0.0005
RE1,PHL_TRA_BUS_LIQ,2036,0.0005
RE1,PHL_TRA_BUS_LIQ,2037,0.0005
RE1,PHL_TRA_BUS_LIQ,2038,0.0005
RE1,PHL_TRA_BUS_LIQ,2039,0.0005
RE1,PHL_TRA_BUS_LIQ,2040,0.0005
RE1,PHL_TRA_BUS_LIQ,2041,0.0005
RE1,PHL_TRA_BUS_LIQ,2042,0.0005
RE1,PHL_TRA_BUS_LIQ,2043,0.0005
RE1,PHL_TRA_BUS_LIQ,2044,0.0005
RE1,PHL_TRA_BUS_LIQ,2045,0.0005
RE1,PHL_TRA_BUS_LIQ,2046,0.0005
RE1,PHL_TRA_BUS_LIQ,2047,0.0005
RE1,PHL_TRA_BUS_LIQ,2048,0.0005
RE1,PHL_TRA_BUS_LIQ,2049,0.0005
RE1,PHL_TRA_BUS_LIQ,2050,0.0005
RE1,PHL_TRA_BUS_LIQ,2051,0.0005
RE1,PHL_TRA_BUS_LIQ,2052,0.0005
RE1,PHL_TRA_BUS_LIQ,2053,0.0005
RE1,PHL_TRA_BUS_NG,2020,0.0
RE1,PHL_TRA_BUS_NG,2021,0.0
RE1,PHL_TRA_BUS_NG,2022,0.0
RE1,PHL_TRA_BUS_NG,2023,0.0
RE1,PHL_TRA_BUS_NG,2024,0.0
RE1,PHL_TRA_BUS_NG,2025,0.0
RE1,PHL_TRA_BUS_NG,2026,0.0
RE1,PHL_TRA_BUS_NG,2027,0.0
RE1,PHL_TRA_BUS_NG,2028,0.0
RE1,PHL_TRA_BUS_NG,2029,0.0
RE1,PHL_TRA_BUS_NG,2030,0.0
RE1,PHL_TRA_BUS_NG,2031,0.0
RE1,PHL_TRA_BUS_NG,2032,0.0
RE1,PHL_TRA_BUS_NG,2033,0.0
RE1,PHL_TRA_BUS_NG,2034,0.0
RE1,PHL_TRA_BUS_NG,2035,0.0
RE1,PHL_TRA_BUS_NG,2036,0.0
RE1,PHL_TRA_BUS_NG,2037,0.0
RE1,PHL_TRA_BUS_NG,2038,0.0
RE1,PHL_TRA_BUS_NG,2039,0.0
RE1,PHL_TRA_BUS_NG,2040,0.0
RE1,PHL_TRA_BUS_NG,2041,0.0
RE1,PHL_TRA_BUS_NG,2042,0.0
RE1,PHL_TRA_BUS_NG,2043,0.0
RE1,PHL_TRA_BUS_NG,2044,0.0
RE1,PHL_TRA_BUS_NG,2045,0.0
RE1,PHL_TRA_BUS_NG,2046,0.0
RE1,PHL_TRA_BUS_NG,2047,0.0
RE1,PHL_TRA_BUS_NG,2048,0.0
RE1,PHL_TRA_BUS_NG,2049,0.0
RE1,PHL_TRA_BUS_NG,2050,0.0
RE1,PHL_TRA_BUS_NG,2051,0.0
RE1,PHL_TRA_BUS_NG,2052,0.0
RE1,PHL_TRA_BUS_NG,2053,0.0
RE1,PHL_TRA_BUS_PHEV,2020,0.0
RE1,PHL_TRA_BUS_PHEV,2021,0.0
RE1,PHL_TRA_BUS_PHEV,2022,0.0
RE1,PHL_TRA_BUS_PHEV,2023,0.0
RE1,PHL_TRA_BUS_PHEV,2024,0.0
RE1,PHL_TRA_BUS_PHEV,2025,0.0
RE1,PHL_TRA_BUS_PHEV,2026,0.0
RE1,PHL_TRA_BUS_PHEV,2027,0.0
RE1,PHL_TRA_BUS_PHEV,2028,0.0
RE1,PHL_TRA_BUS_PHEV,2029,0.0
RE1,PHL_TRA_BUS_PHEV,2030,0.0
RE1,PHL_TRA_BUS_PHEV,2031,0.0
RE1,PHL_TRA_BUS_PHEV,2032,0.0
RE1,PHL_TRA_BUS_PHEV,2033,0.0
RE1,PHL_TRA_BUS_PHEV,2034,0.0
RE1,PHL_TRA_BUS_PHEV,2035,0.0
RE1,PHL_TRA_BUS_PHEV,2036,0.0
RE1,PHL_TRA_BUS_PHEV,2037,0.0
RE1,PHL_TRA_BUS_PHEV,2038,0.0
RE1,PHL_TRA_BUS_PHEV,2039,0.0
RE1,PHL_TRA_BUS_PHEV,2040,0.0
RE1,PHL_TRA_BUS_PHEV,2041,0.0
RE1,PHL_TRA_BUS_PHEV,2042,0.0
RE1,PHL_TRA_BUS_PHEV,2043,0.0
RE1,PHL_TRA_BUS_PHEV,2044,0.0
RE1,PHL_TRA_BUS_PHEV,2045,0.0
RE1,PHL_TRA_BUS_PHEV,2046,0.0
RE1,PHL_TRA_BUS_PHEV,2047,0.0
RE1,PHL_TRA_BUS_PHEV,2048,0.0
RE1,PHL_TRA_BUS_PHEV,2049,0.0
RE1,PHL_TRA_BUS_PHEV,2050,0.0
RE1,PHL_TRA_BUS_PHEV,2051,0.0
RE1,PHL_TRA_BUS_PHEV,2052,0.0
RE1,PHL_TRA_BUS_PHEV,2053,0.0
RE1,PHL_TRA_BUS_H2,2020,0.0
RE1,PHL_TRA_BUS_H2,2021,0.0
RE1,PHL_TRA_BUS_H2,2022,0.0
RE1,PHL_TRA_BUS_H2,2023,0.0
RE1,PHL_TRA_BUS_H2,2024,0.0
RE1,PHL_TRA_BUS_H2,2025,0.0
RE1,PHL_TRA_BUS_H2,2026,0.0
RE1,PHL_TRA_BUS_H2,2027,0.0
RE1,PHL_TRA_BUS_H2,2028,0.0
RE1,PHL_TRA_BUS_H2,2029,0.0
RE1,PHL_TRA_BUS_H2,2030,0.0
RE1,PHL_TRA_BUS_H2,2031,0.0
RE1,PHL_TRA_BUS_H2,2032,0.0
RE1,PHL_TRA_BUS_H2,2033,0.0
RE1,PHL_TRA_BUS_H2,2034,0.0
RE1,PHL_TRA_BUS_H2,2035,0.0
RE1,PHL_TRA_BUS_H2,2036,0.0
RE1,PHL_TRA_BUS_H2,2037,0.0
RE1,PHL_TRA_BUS_H2,2038,0.0
RE1,PHL_TRA_BUS_H2,2039,0.0
RE1,PHL_TRA_BUS_H2,2040,0.0
RE1,PHL_TRA_BUS_H2,2041,0.0
RE1,PHL_TRA_BUS_H2,2042,0.0
RE1,PHL_TRA_BUS_H2,2043,0.0
RE1,PHL_TRA_BUS_H2,2044,0.0
RE1,PHL_TRA_BUS_H2,2045,0.0
RE1,PHL_TRA_BUS_H2,2046,0.0
RE1,PHL_TRA_BUS_H2,2047,0.0
RE1,PHL_TRA_BUS_H2,2048,0.0
RE1,PHL_TRA_BUS_H2,2049,0.0
RE1,PHL_TRA_BUS_H2,2050,0.0
RE1,PHL_TRA_BUS_H2,2051,0.0
RE1,PHL_TRA_BUS_H2,2052,0.0
RE1,PHL_TRA_BUS_H2,2053,0.0
RE1,PHL_TRA_CAR_H2,2020,0.0
RE1,PHL_TRA_CAR_H2,2021,0.0
RE1,PHL_TRA_CAR_H2,2022,0.0
RE1,PHL_TRA_CAR_H2,2023,0.0
RE1,PHL_TRA_CAR_H2,2024,0.0
RE1,PHL_TRA_CAR_H2,2025,0.0
RE1,PHL_TRA_CAR_H2,2026,0.0
RE1,PHL_TRA_CAR_H2,2027,0.0
RE1,PHL_TRA_CAR_H2,2028,0.0
RE1,PHL_TRA_CAR_H2,2029,0.0
RE1,PHL_TRA_CAR_H2,2030,0.0
RE1,PHL_TRA_CAR_H2,2031,0.0
RE1,PHL_TRA_CAR_H2,2032,0.0
RE1,PHL_TRA_CAR_H2,2033,0.0
RE1,PHL_TRA_CAR_H2,2034,0.0
RE1,PHL_TRA_CAR_H2,2035,0.0
RE1,PHL_TRA_CAR_H2,2036,0.0
RE1,PHL_TRA_CAR_H2,2037,0.0
RE1,PHL_TRA_CAR_H2,2038,0.0
RE1,PHL_TRA_CAR_H2,2039,0.0
RE1,PHL_TRA_CAR_H2,2040,0.0
RE1,PHL_TRA_CAR_H2,2041,0.0
RE1,PHL_TRA_CAR_H2,2042,0.0
RE1,PHL_TRA_CAR_H2,2043,0.0
